RouteNum;Authority;City;Transport;Operator;ValidityPeriods;SpecialDates;RouteTag;RouteType;Commercial;RouteName;Weekdays;RouteID;Entry;RouteStops;Pikas2012.11.19;Datestart
9;;;;;;;;A>B;A;ДС ''Серебрянка'' - Тракторный завод;12345;248730;;15360,15974,15388,15389,15357,15391,15392,15352,15351,15395,54327,73536;;d1-d5 - 16.05.2019
;;;;;;;;B>A;A;Тракторный завод - ДС ''Серебрянка'';12345;248728;;73536,15349,15350,15394,15393,15353,15354,15355,15356,15358,15359,15360;;
;;;;;;;0.92;D>A1;A;ТрП - ДС ''Серебрянка'';12345;248729;;15349,15350,15394,15393,15353,15354,15355,15356,15358,15359,15360;;
11;;;;;;;;A>B;A;ДС ''Зелёный Луг'' - Проспект Независимости;12345;248732;;16191,16193,16195,16196,294783,16199,16201,16204,16205,16208,16210,16211,16212,16214,230065,15266,243283;;d1-d5 - 16.05.2019
;;;;;;;;B>A;A;просп. Независимости - ДС ''Зелёный Луг'';12345;248734;;243283,15399,15430,133407,16213,16216,16209,16207,16203,16200,16198,294784,16197,16194,16192,16191;;
;;;;;;;0.92;D>A1;A;ТрП - ДС ''Зелёный Луг'';12345;248733;;15399,15430,133407,16213,16216,16209,16207,16203,16200,16198,294784,16197,16194,16192,16191;;
2;;;trol;5 ТП;17971,;;;A>B;A;ДС ''Уручье-2'' - ДС ''Зелёный луг-7'';67;241014;;14386,14384,14382,14649,14651,14674,14379,14665,14666,68844,14433,14515,58345,14357,14363,14361,14359,14440,14458,14459,15783,15785,15786,15790;;d1-d5 - 01.05.2019<br>d6-d7 - 16.03.2019
;;;;;18017,;;;A>B;A;ДС ''Уручье-2'' - ДС ''Зелёный Луг-7'';12345;247522;;14386,14384,14382,14649,14651,14674,14379,14665,14666,68844,14433,14515,58345,14357,14363,14361,14359,14440,14458,14459,15783,15785,15786,15790;;
;;;;;17971,;;;B>A;A;ДС ''Зелёный Луг-7'' - ДС Уручье-2;67;241015;;15790,15787,15784,15782,58332,14438,14358,14362,69222,14486,14487,14432,14668,14667,14380,14673,14650,14381,14383,14385,14386;;
;;;;;18017,;;;B>A;A;ДС ''Зелёный Луг'' - ДС ''Уручье-2'';12345;247523;;15790,15787,15784,15782,58332,14438,14358,14362,69222,14486,14487,14432,14668,14667,14380,14673,14650,14381,14383,14385,14386;;
;;;;;17971,;;0.15;A1>D;A;ДС Уручье -2  - ТП5;67;241016;;14386,14384,14382,14649,14651;;
;;;;;18017,;;0.15;A1>D;A;ДС Уручье -2 - ТП5;12345;247524;;14386,14384,14382,14649,14651;;
;;;;;17971,;;0.53;B1>D;A;ДС ''Зелёный Луг-7'' - ТП5;1234567;241019;;15790,15787,15784,15782,58332,14438,14358,14362,69222,14486,14487;;
;;;;;;;0.14;D>A1;A;ТП5 - ДС Уручье -2;1234567;241018;;14650,14381,14383,14385,14386;;
;;;;;;;0.51;D>B1;A;ТП5 - ДС ''Зелёный Луг-7'';1234567;241017;;14515,58345,14357,14363,14361,14359,14440,14458,14459,15783,15785,15786,15790;;
3;;;;2 ТП;17966,;;;A>B;A;ДС Ангарская-4 - Вокзал;1234567;239306;;68909,15330,15331,15332,15342,15339,15340,15341,15343,15344,15345,15346,15621,15622,15623,15624,15625,15626,15627,15628,15907,15908,15909,15564,230003,15900;;d1-d5 - 11.03.2019<br>d6 - 16.03.2019<br>d7 - 16.03.2019
;;;;;;;;B>A;A;Вокзал - ДС Ангарская-4;1234567;239307;;15900,15901,15443,15905,15906,15612,15613,15614,15615,15616,15617,15618,15619,15295,15296,15297,15298,15299,15300,15301,15302,15303,15304,15833,68909;;
;;;;;;;0.58;A1>D;A;ДС Ангарская-4 - ТП2;1234567;239310;;68909,15330,15331,15332,15342,15339,15340,15341,15343,15344,15345,15346,15621,15622,15623,15624;;
;;;;;;;0.29;B1>D;A;Вокзал - ТП2;1234567;239311;;15900,15901,15443,15905,15906,15612,15613,15614;;
;;;;;;;0.6;D>A1;A;ТП2 - ДС Ангарская-4;1234567;239308;;15616,15617,15618,15619,15295,15296,15297,15298,15299,15300,15301,15302,15303,15304,15833,68909;;
;;;;;;;0.32;D>B1;A;ТП2 - Вокзал;1234567;239309;;15626,15627,15628,15907,15908,15909,15564,230003,15900;;
4;;;;4 ТП;17971,;;;A>B;A;ДС ''Одоевского'' - Бобруйская;1234567;241151;;15562,15169,15195,14818,14819,14684,14685,14686,14687,14688,14570,14571,15893,15894,133147,212036;;d1-d5 - 01.05.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Бобруйская - ДС ''Одоевского'';1234567;241149;;212036,69093,15944,15892,14525,14526,14575,14576,14577,14589,14590,14702,14703,14848,14849,15562;;
;;;;;;;0.35;A1>D;A;ДС ''Одоевского''- ТП4;67;241150;;15562,15169,15195,14818,14819,14684,14685;;
;;;;;18017,;;0.35;A1>D;A;ДС ''Одоевского'' - ТП4;12345;247439;;15562,15169,15195,14818,14819,14684,14685;;
5;;;;2 ТП;17956,;;;A>B;A;Червенский рынок - Вокзал;12345;238485;;15453,15546,15547,15548,15549,15550,15551,191224,15552,15564,230003,15900;;d1-d5 - 01.03.2019
;;;;;;;;B>A;A;Вокзал - Червенский рынок;12345;238488;;15900,15901,15443,15444,191225,15445,15446,15447,15449,15450,15451,15453;;
;;;;;;;0.3;A1>D;A;Червенский рынок - ТП2;12345;238483;;15453,15546,15547,15548,15549;;
;;;;;;;0.56;B1>D;A;Вокзал - ТП2;12345;238486;;15900,15901,15443,15444,191225,15445,15446;;
;;;;;;;0.31;D>A1;A;ТП2 - Червенский рынок;12345;238484;;15447,15449,15450,15451,15453;;
;;;;;;;0.57;D>B1;A;ТП2 - Вокзал;12345;238487;;15550,15551,191224,15552,15564,230003,15900;;
6;;;;;17966,;;;A>B;A;ДС ''Лошица-2'' - Вокзал;1234567;239323;;68811,15468,15485,15486,15491,15492,15493,15546,15547,15548,15549,15550,15551,191224,15552,15564,230003,15900;;d1-d5 - 11.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Вокзал - ДС ''Лошица-2'';1234567;239326;;15900,15901,15443,15444,191225,15445,15446,15447,15449,15450,15451,15454,15455,15459,15460,15461,68810,68811;;
;;;;;;;0.56;A1>D;A;ДС ''Лошица-2'' - ТП 2;1234567;239321;;68811,15468,15485,15486,15491,15492,15493,15546,15547,15548,15549;;
;;;;;;;0.58;D>A1;A;ТП 2 - ДС ''Лошица-2'';1234567;239322;;15447,15449,15450,15451,15454,15455,15459,15460,15461,68810,68811;;
;;;;;;;0.35;D>B1;A;ТП 2 - Вокзал;1234567;239325;;15550,15551,191224,15552,15564,230003,15900;;
7;;;;4 ТП;17971,;;;A>B;A;ДС ''Сухарево-5'' - Бобруйская;1234567;241156;;133395,73663,69090,58340,15173,15174,15157,15158,15159,15160,15161,15162,15163,15164,15165,15166,15167,15168,15127,15126,14686,14687,14688,14570,14571,15893,15894,133147,212036;;d1-d5 - 05.05.2019<br>d6 - 16.03.2019<br>d7 - 16.03.2019
;;;;;;;;B>A;A;Бобруйская - ДС ''Сухарево-5'';1234567;241157;;212036,69093,15944,15892,14525,14526,14575,14576,15123,15124,15125,15128,15129,15130,15131,15132,54292,15134,15135,15136,15137,15155,15151,15152,15140,15141,73666,73665,133395;;
;;;;;;;0.57;A1>D;A;ДС ''Сухарево-5'' - ТП4;1234567;241160;;133395,73663,69090,58340,15173,15174,15157,15158,15159,15160,15161,15162,15163,15164,15165,15166,15167,15168;;
;;;;;;;0.35;B1>D;A;Бобруйская - ТП4;12345;241158;;212036,69093,15944,15892,14525,14526,14575,14576,15123,15124;;
;;;;;;;0.56;D>A1;A;ТП4- ДС ''Сухарево-5'';6;241159;;15128,15129,15130,15131,15132,54292,15134,15135,15136,15137,15155,15151,15152,15140,15141,73666,73665,133395;;
;;;;;;;0.56;D>A1;A;ТП4 - ДС ''Сухарево-5'';7;241207;;15128,15129,15130,15131,15132,54292,15134,15135,15136,15137,15155,15151,15152,15140,15141,73666,73665,133395;;
;;;;;18021,;;0.56;D>A1;A;ТП4 - ''ДС Сухарево-5'';12345;247899;;15128,15129,15130,15131,15132,54292,15134,15135,15136,15137,15155,15151,15152,15140,15141,73666,73665,133395;;
;;;;;17971,;;0.34;D>B1;A;ТП4 - Бобруйская;1234567;241161;;15127,15126,14686,14687,14688,14570,14571,15893,15894,133147,212036;;
8;;;;;17963,;;;A>B;A;ДС ''Сухарево-5'' - Станция метро ''Институт Культуры'';12345;239707;;133395,73663,69090,58340,15173,15174,15157,15158,15159,15160,15161,15162,15163,15164,14903,14904,14905,14906,14907,16249,15696,15697,15698,15699,15700,15701,54565;;d1-d5 - 08.03.2019
;;;;;;;;B>A;A;Станция метро ''Институт Культуры'' - ДС ''Сухарево-5'';12345;239706;;54565,54508,15668,15669,15675,14718,15683,15684,16253,15212,15213,15214,15215,15216,15132,54292,15134,15135,15136,15137,15155,15151,15152,15140,15141,73666,73665,133395;;
;;;;;;;0.51;A1>D;A;ДС ''Сухарево-5'' - ТП4;12345;239709;;133395,73663,69090,58340,15173,15174,15157,15158,15159,15160,15161,15162,15163,15164;;
;;;;;;;0.46;B1>D;A;ст.м.Институт культуры - ТП4;12345;239711;;54565,54508,15668,15669,15675,14718,15683,15684,16253,15212,15213,15214,15215,15216;;
;;;;;;;0.46;D>A1;A;ТП4 - ДС ''Сухарево-5'';12345;239708;;15132,54292,15134,15135,15136,15137,15155,15151,15152,15140,15141,73666,73665,133395;;
;;;;;;;0.46;D>B1;A;ТП4 - ст.м.Институт культуры;12345;239710;;14903,14904,14905,14906,14907,16249,15696,15697,15698,15699,15700,15701,54565;;
9;;;;;;;;A>B;A;ДС ''Кунцевщина'' - Городской Вал;1234567;239716;;15858,14606,14607,14868,14869,15170,15191,14884,14885,15161,15162,15163,15164,15165,15166,15167,15168,15127,15126,14686,14687,14688,14689,14690;;d1-d5 - 08.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Городской Вал - ДС ''Кунцевщина'';1234567;239717;;14690,14572,14573,14575,14576,15123,15124,15125,15128,15129,15130,15131,15132,54292,15134,14886,14887,14882,14883,14888,14878,14867,14600,14601,15522,15858;;
;;;;;;;0.63;A1>D;A;ДС ''Кунцевщина'' - ТП4;1234567;239718;;15858,14606,14607,14868,14869,15170,15191,14884,14885,15161,15162,15163,15164,15165,15166,15167,15168;;
;;;;;;;0.27;B1>D;A;Городской Вал - ТП4;1234567;239715;;14690,14572,14573,14575,14576,15123,15124;;
;;;;;;;0.63;D>A1;A;ТП4 - ДС ''Кунцевщина'';1234567;239714;;15128,15129,15130,15131,15132,54292,15134,14886,14887,14882,14883,14888,14878,14867,14600,14601,15522,15858;;
;;;;;;;0.26;D>B1;A;ТП4 - Городской Вал;1234567;239719;;15126,14686,14687,14688,14689,14690;;
10;;;;3 ТП;17966,;;;A>B;A;ДС Веснянка - ДС ''Малиновка-4'';1234567;239623;;15846,54756,54757,15850,15852,15854,15856,54537,14699,14700,14701,14702,14703,14704,14714,14716,54642,14763,15201,14908,14909,212056,14910,14911,14912,230009,14974,14975,14976,14977,14978,14979,15579,15580,15582,54638;;d1-d5 - 11.03.2019<br>d6-d7 - 25.05.2019
;;;;;;;;B>A;A;ДС ''Малиновка-4'' - ДС Веснянка;12345;239626;;54638,15581,15583,15584,14984,14985,14986,14987,14989,14988,14990,14991,15857,15196,204052,15197,15200,15596,58354,14816,14762,14715,14817,14818,14819,14838,14839,14840,14841,54519,15855,15853,15851,15849,54761,15847,68808,15846;;
;;;;;18041,;;;B>A;A;Малиновка-4 - ДС Веснянка;67;241547;;54638,15581,15583,15584,14984,14985,14986,14987,14989,14988,14990,14991,15857,15196,204052,15197,15200,15596,58354,14816,14762,14715,14817,14818,14819,14838,14839,14840,14841,54519,15855,15853,15851,15849,54761,15847,68808,15846;;
;;;;;17966,;;0.53;A1>D;A;ДС Веснянка - ТП 3;1234567;239621;;15846,54756,54757,15850,15852,15854,15856,54537,14699,14700,14701,14702,14703,14704,14714,14716,54642,14763,15201;;
;;;;;;;0.34;B1>D;A;ДС ''Малиновка-4'' - ТП 3;1234567;239624;;54638,15581,15583,15584,14984,14985,14986,14987,14989,14988,14990,14991,15857,15196,204052,15197;;
;;;;;;;0.52;D>A1;A;ТП 3 - ДС Веснянка;1234567;239622;;58354,14816,14762,14715,14817,14818,14819,14838,14839,14840,14841,54519,15855,15853,15851,15849,54761,15847,68808,15846;;
;;;;;;;0.51;D>B1;A;ТП 3 - ДС ''Малиновка-4'';1234567;239625;;14763,15201,14908,14909,212056,14910,14911,14912,230009,14974,14975,14976,14977,14978,14979,15579,15580,15582,54638;;
12;;;;;18017,;;;A>B;A;ДС ''Лермонтова'' - пл. Бангалор;1234567;247705;;15933,15929,15930,15935,15927,15205,15207,15209,15211,15597,15598,15599,15600,15778,15776,58353,15732,14441,14442,14443,14764;;d1-d5 - 01.05.2019<br>d6-d7 - 01.05.2019
;;;;;;;;B>A;A;пл. Бангалор - ДС ''Лермонтова'';1234567;247706;;14764,15019,15748,15747,15736,15738,15777,15779,15566,15122,15567,15568,15210,15208,15206,15672,15928,15933;;
;;;;;;;0.13;A1>D;A;ДС ''Лермонтова'' - ТП 3;1234567;247710;;15933,15929,15930,15935,15927;;
;;;;;;;0.09;D>A1;A;ТП 3 - ДС ''Лермонтова'';1234567;247708;;15672,15928,15933;;
13;;;;4 ТП;17963,;;;A>B;A;ДС ''Сухарево-5'' - Городской Вал;1234567;239721;;133395,73664,71996,15177,14893,15178,14878,14867,14613,14614,14615,14679,14680,14681,14682,14683,14684,14685,14686,14687,14688,14689,14690;;d1-d5 - 08.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Городской Вал - ДС ''Сухарево-5'';1234567;239720;;14690,14572,14573,14575,14576,14577,14589,14590,14591,14592,14593,14594,14595,14596,14597,14598,14599,14868,14869,14889,14890,14891,73662,71995,73663,133395;;
;;;;;;;0.71;A1>D;A;ДС ''Сухарево-5'' - ТП4;1234567;239723;;133395,73664,71996,15177,14893,15178,14878,14867,14613,14614,14615,14679,14680,14681,14682,14683,14684,14685;;
;;;;;;;0.22;B1>D;A;Городской Вал - ТП4;12345;239725;;14690,14572,14573,14575,14576;;
;;;;;;;0.63;D>A1;A;ТП4 - ДС ''Сухарево-5'';1234567;239722;;14591,14592,14593,14594,14595,14596,14597,14598,14599,14868,14869,14889,14890,14891,73662,71995,73663,133395;;
;;;;;;;0.25;D>B1;A;ТП4 - Городской Вал;1234567;239724;;14686,14687,14688,14689,14690;;
14;;;;;;;;A>B;A;ДС ''Масюковщина'' - Городской Вал;1234567;239773;;15227,15262,15263,15277,15278,14841,14566,14535,14567,14568,14569,14689,14690;;d1-d5 - 08.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Городской Вал - ДС ''Масюковщина'';1234567;239772;;14690,14572,14573,14527,14528,14529,14533,14530,14536,14699,15223,15224,15225,15226,15227;;
;;;;;;;0.34;A1>D;A;ДС ''Масюковщина'' - ТП4;1234567;239776;;15227,15262,15263,15277,15278,14841;;
;;;;;;;0.26;D>A1;A;ТП4 - ДС ''Масюковщина'';1234567;239774;;14699,15223,15224,15225,15226,15227;;
;;;;;;;0.13;D>B1;A;ТП4 - Городской Вал;1234567;239775;;14689,14690;;
15;;;;2 ТП+5ТП;17966,;;;A>B;A;ДС Лошица - ДС Дражня;12345;239329;;68811,15468,15485,15486,15491,15492,15493,15546,15547,15548,15549,14727,14728,14729,14730,14731,14732,14733,14734,14735,14736,14737,15283,15284,15282;;d1-d5 - 11.03.2019
;;;;;;;;B>A;A;ДС Дражня - ДС Лошица;12345;239332;;15282,15286,15361,15362,14777,14778,14779,14780,14781,14782,14795,14796,14802,14803,14804,15447,15449,15450,15451,15454,15455,15459,15460,15461,68810,68811;;
;;;;;;;0.52;A1>D;A;ДС Лошица - ТП2;12345;239327;;68811,15468,15485,15486,15491,15492,15493,15546,15547,15548,15549,14727,14728,14729;;
;;;;;;;0.9;A2>D;A;ДС Лошица - ТП5;12345;239335;;68811,15468,15485,15486,15491,15492,15493,15546,15547,15548,15549,14727,14728,14729,14730,14731,14732,14733,14734,14735,14736,14737;;
;;;;;;;0.42;B1>D;A;ДС Дражня - ТП2;12345;239330;;15282,15286,15361,15362,14777,14778,14779,14780,14781,14782,14795,14796;;
;;;;;;;0.07;B2>D;A;ДС Дражня - ТП5;12345;239334;;15282,15286,15361,15362;;
;;;;;;;0.5;D>A1;A;ТП2 - ДС Лошица;12345;239328;;14803,14804,15447,15449,15450,15451,15454,15455,15459,15460,15461,68810,68811;;
;;;;;;;0.89;D>A2;A;ТП5 - ДС Лошица;12345;239336;;14777,14778,14779,14780,14781,14782,14795,14796,14802,14803,14804,15447,15449,15450,15451,15454,15455,15459,15460,15461,68810,68811;;
;;;;;;;0.45;D>B1;A;ТП2 - ДС Дражня;12345;239331;;14730,14731,14732,14733,14734,14735,14736,14737,15283,15284,15282;;
;;;;;;;0.06;D>B2;A;ТП5 - ДС Дражня;12345;239333;;15283,15284,15282;;
16;;;;2 ТП;;;;A>B;A;ДС ''Чижовка-1'' - Вокзал;1234567;239342;;15773,15772,15527,15528,15529,15709,15708,15706,15621,15622,15623,15624,15625,15626,15627,15628,15907,15908,15909,15564,230003,15900;;d1-d5 - 11.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Вокзал - ДС ''Чижовка-1'';1234567;239339;;15900,15901,15443,15905,15906,15612,15613,15614,15615,15616,15617,15618,15619,15704,15705,15707,15530,15531,15532,15771,15773;;
;;;;;;;0.55;A1>D;A;Чижовка - ТП2;1234567;239340;;15773,15772,15527,15528,15529,15709,15708,15706,15621,15622,15623,15624;;
;;;;;;;0.33;B1>D;A;Вокзал - ТП2;1234567;239337;;15900,15901,15443,15905,15906,15612,15613,15614;;
;;;;;;;0.56;D>A1;A;ТП2 - Чижовка;1234567;239341;;15616,15617,15618,15619,15704,15705,15707,15530,15531,15532,15771,15773;;
;;;;;;;0.34;D>B1;A;ТП2 - Вокзал;1234567;239338;;15626,15627,15628,15907,15908,15909,15564,230003,15900;;
17;;;;5 ТП;17985,;;;A>B;A;ДС Дражня - Чижовка-6;12345;242674;;15282,15286,15361,15362,14777,14778,14779,14780,14781,15616,15617,15618,15619,15704,15705,15707,15530,15531,15532,15712,15711;;d1-d5 - 30.03.2019
;;;;;;;;B>A;A;Чижовка-6 - ДС Дражня;12345;242673;;15711,15710,15527,15528,15529,15709,15708,15706,15621,15622,15623,15624,14733,14734,14735,14736,14737,15283,15284,15282;;
;;;;;;;0.08;A1>D;A;ДС Дражня -  ТП5;12345;242678;;15282,15286,15361,15362;;
;;;;;;;0.33;B1>D;A;Чижовка-6 - ТП5;12345;242677;;15711,15710,15527,15528,15529,15709,15708,15706;;
;;;;;;;0.06;D>A1;A;ТП5 - ДС Дражня;12345;242675;;15283,15284,15282;;
;;;;;;;0.87;D>B1;A;ТП5  - Чижовка-6;12345;242676;;14777,14778,14779,14780,14781,15616,15617,15618,15619,15704,15705,15707,15530,15531,15532,15712,15711;;
;;;;;;;0.38;D>B2;A;ТП5 - Чижовка-6  по 92 м -ту выезд;12345;242679;;15704,15705,15707,15530,15531,15532,15712,15711;;
19;;;;2 ТП;17971,;;;A>B;A;ДС ''Серебрянка'' - ДС ''Курасовщина'';1234567;240935;;15826,15827,14504,54305,54306,15759,15757,15756,15754,15831,15626,15627,15628,15907,15908,15909,54334,15910,15911,15919,15838,15020,15021,15022,15023,15024,15025,15026,15031,15047,15048,15836;;d1-d5 - 01.04.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;ДС ''Курасовщина'' - ДС ''Серебрянка'';1234567;240932;;15836,15056,15057,15058,15059,15060,15061,15062,15063,15064,15065,15837,15839,15835,15902,15903,15904,15905,15906,15612,15613,15614,15830,15752,15753,14472,15758,15760,15762,14475,14476,15826;;
;;;;;;;0.24;A1>D;A;ДС ''Серебрянка'' - ТП2;1234567;240933;;15826,15827,14504,54305,54306,15759,15757,15756,15754;;
;;;;;;;0.7;B1>D;A;ДС ''Курасовщина'' - ТП2;1234567;240930;;15836,15056,15057,15058,15059,15060,15061,15062,15063,15064,15065,15837,15839,15835,15902,15903,15904,15905,15906,15612,15613,15614,15830;;
